sku,name,description,price,images,terms,section
311287539-001-35,FLATFORM SNEAKERS,"Sneakers with flatform soles. Lace-up closure. 

Sole height: 1.6 inches (4 cm) 

STARFIT®. Flexible technical sole made of polyurethane foam designed to offer increased comfort.",35.9,"['https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_1_1_1.jpg?ts=1704383743652', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_2_1_1.jpg?ts=1704383744004', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_2_2_1.jpg?ts=1704383743889', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/5408310001_16_1_1/w/1920/poster.glb?ts=1706789248725', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_6_1_1.jpg?ts=1703688620583', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_6_2_1.jpg?ts=1703688620610', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_6_3_1.jpg?ts=1703688620601', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_6_4_1.jpg?ts=1703688620586', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_6_5_1.jpg?ts=1703688620604', 'https://static.zara.net/photos///2024/V/1/1/p/5408/310/001/2/w/1920/5408310001_6_6_1.jpg?ts=1703688620606']",shoes,WOMAN
323794603-800-35,LUG SOLE DERBY SHOES,"Faux patent leather derby shoes. Quilted detail. Chunky lug soles. Back pull tab. Lace-up closure. 

Sole height 2.5 inches (6.2 cm)",49.9,"['https://static.zara.net/photos///2023/I/1/1/p/3531/210/800/2/w/1920/3531210800_1_1_1.jpg?ts=1696505463787', 'https://static.zara.net/photos///2023/I/1/1/p/3531/210/800/2/w/1920/3531210800_2_1_1.jpg?ts=1696505463638', 'https://static.zara.net/photos///2024/V/1/1/p/3531/210/800/2/w/1920/3531210800_6_1_1.jpg?ts=1704970004524', 'https://static.zara.net/photos///2024/V/1/1/p/3531/210/800/2/w/1920/3531210800_6_2_1.jpg?ts=1704970004289', 'https://static.zara.net/photos///2024/V/1/1/p/3531/210/800/2/w/1920/3531210800_6_3_1.jpg?ts=1704970004533', 'https://static.zara.net/photos///2024/V/1/1/p/3531/210/800/2/w/1920/3531210800_6_4_1.jpg?ts=1704970004526', 'https://static.zara.net/photos///2024/V/1/1/p/3531/210/800/2/w/1920/3531210800_6_5_1.jpg?ts=1704970004525', 'https://static.zara.net/photos///2024/V/1/1/p/3531/210/800/2/w/1920/3531210800_6_6_1.jpg?ts=1704970004419']",shoes,WOMAN
311282432-800-35,PATENT EFFECT FLATS,"Faux patent flats. High vamp. Squared toe.

Sole height: 0.4 inches (1 cm)",49.9,"['https://static.zara.net/photos///2024/V/1/1/p/2520/210/800/2/w/1920/2520210800_1_1_1.jpg?ts=1707412861342', 'https://static.zara.net/photos///2024/V/1/1/p/2520/210/800/2/w/1920/2520210800_2_1_1.jpg?ts=1707412861090', 'https://static.zara.net/photos///2024/V/1/1/p/2520/210/800/2/w/1920/2520210800_6_1_1.jpg?ts=1703074193906', 'https://static.zara.net/photos///2024/V/1/1/p/2520/210/800/2/w/1920/2520210800_6_2_1.jpg?ts=1703074193982', 'https://static.zara.net/photos///2024/V/1/1/p/2520/210/800/2/w/1920/2520210800_6_3_1.jpg?ts=1703074193905', 'https://static.zara.net/photos///2024/V/1/1/p/2520/210/800/2/w/1920/2520210800_6_4_1.jpg?ts=1703074193889', 'https://static.zara.net/photos///2024/V/1/1/p/2520/210/800/2/w/1920/2520210800_6_5_1.jpg?ts=1705063631075']",shoes,WOMAN
311307602-800-35,SOFT LEATHER SLINGBACK FLATS,"Soft leather slingback flats. Buckled wide back strap. Pointed toe. 

Sole height: 0.4 inches (1 cm)",69.9,"['https://static.zara.net/photos///2024/V/1/1/p/1514/310/800/2/w/1920/1514310800_1_1_1.jpg?ts=1706871067952', 'https://static.zara.net/photos///2024/V/1/1/p/1514/310/800/2/w/1920/1514310800_6_1_1.jpg?ts=1704370404050', 'https://static.zara.net/photos///2024/V/1/1/p/1514/310/800/2/w/1920/1514310800_6_2_1.jpg?ts=1704370403735', 'https://static.zara.net/photos///2024/V/1/1/p/1514/310/800/2/w/1920/1514310800_6_3_1.jpg?ts=1704370404378', 'https://static.zara.net/photos///2024/V/1/1/p/1514/310/800/2/w/1920/1514310800_6_4_1.jpg?ts=1704370403946', 'https://static.zara.net/photos///2024/V/1/1/p/1514/310/800/2/w/1920/1514310800_6_5_1.jpg?ts=1704370404278']",shoes,WOMAN
311309730-098-35,PEARL TRIM VINYL SANDALS,"High heel vinyl sandals with pearl detail. Back strap. 

Heel height: 3.5 inches (9 cm)",69.9,"['https://static.zara.net/photos///2024/V/1/1/p/2353/210/098/2/w/1920/2353210098_6_1_1.jpg?ts=1701159926762', 'https://static.zara.net/photos///2024/V/1/1/p/2353/210/098/2/w/1920/2353210098_6_2_1.jpg?ts=1701159926692', 'https://static.zara.net/photos///2024/V/1/1/p/2353/210/098/2/w/1920/2353210098_6_3_1.jpg?ts=1701159926840', 'https://static.zara.net/photos///2024/V/1/1/p/2353/210/098/2/w/1920/2353210098_6_4_1.jpg?ts=1701159926709', 'https://static.zara.net/photos///2024/V/1/1/p/2353/210/098/2/w/1920/2353210098_6_5_1.jpg?ts=1701159926949']",shoes,WOMAN
322126549-107-35,HEELED COWBOY ANKLE BOOTS,"Leather cowboy ankle boots. Block heels. Pointed toe. 

Heel height: 3.1 inches (8 cm)",99.9,"['https://static.zara.net/photos///2024/V/1/1/p/2109/310/107/2/w/1920/2109310107_1_1_1.jpg?ts=1706179758717', 'https://static.zara.net/photos///2024/V/1/1/p/2109/310/107/2/w/1920/2109310107_2_1_1.jpg?ts=1706179758642', 'https://static.zara.net/photos///2024/V/1/1/p/2109/310/107/2/w/1920/2109310107_2_2_1.jpg?ts=1706179758637', 'https://static.zara.net/photos///2024/V/1/1/p/2109/310/107/2/w/1920/2109310107_6_1_1.jpg?ts=1706640278887', 'https://static.zara.net/photos///2024/V/1/1/p/2109/310/107/2/w/1920/2109310107_6_2_1.jpg?ts=1706110748537', 'https://static.zara.net/photos///2024/V/1/1/p/2109/310/107/2/w/1920/2109310107_6_3_1.jpg?ts=1706110749128', 'https://static.zara.net/photos///2024/V/1/1/p/2109/310/107/2/w/1920/2109310107_6_4_1.jpg?ts=1706110748449', 'https://static.zara.net/photos///2024/V/1/1/p/2109/310/107/2/w/1920/2109310107_6_5_1.jpg?ts=1706110748414']",shoes,WOMAN
323794615-111-35,TRANSPARENT HEELED SANDALS,"Heeled sandals. Transparent straps at front. Methacrylate block heel.

Heel height: 3.9 inches (9.8 cm)",49.9,"['https://static.zara.net/photos///2021/I/1/1/p/2316/001/111/2/w/1920/2316001111_1_1_1.jpg?ts=1624286031834', 'https://static.zara.net/photos///2023/I/1/1/p/2324/910/111/2/w/1920/2324910111_6_1_1.jpg?ts=1704969190908', 'https://static.zara.net/photos///2023/I/1/1/p/2324/910/111/2/w/1920/2324910111_6_2_1.jpg?ts=1704969190705', 'https://static.zara.net/photos///2023/I/1/1/p/2324/910/111/2/w/1920/2324910111_6_3_1.jpg?ts=1704969190683', 'https://static.zara.net/photos///2023/I/1/1/p/2324/910/111/2/w/1920/2324910111_6_4_1.jpg?ts=1704969190898']",shoes,WOMAN
311297842-400-36,FLAT VELVET SHOES,"Flat velvet shoes. Rounded toe.

Sole height: 0.4 inches (1 cm)",49.9,"['https://static.zara.net/photos///2023/I/1/1/p/1536/210/400/2/w/1920/1536210400_1_1_1.jpg?ts=1699608353672', 'https://static.zara.net/photos///2023/I/1/1/p/1536/210/400/2/w/1920/1536210400_2_1_1.jpg?ts=1699608353626', 'https://static.zara.net/photos///2024/V/1/1/p/1536/210/400/2/w/1920/1536210400_6_1_1.jpg?ts=1704876769674', 'https://static.zara.net/photos///2024/V/1/1/p/1536/210/400/2/w/1920/1536210400_6_2_1.jpg?ts=1704876769579', 'https://static.zara.net/photos///2024/V/1/1/p/1536/210/400/2/w/1920/1536210400_6_3_1.jpg?ts=1704876769447', 'https://static.zara.net/photos///2024/V/1/1/p/1536/210/400/2/w/1920/1536210400_6_4_1.jpg?ts=1704876769487', 'https://static.zara.net/photos///2024/V/1/1/p/1536/210/400/2/w/1920/1536210400_6_5_1.jpg?ts=1704876769530']",shoes,WOMAN
320423563-800-35,FLAT KNEE HIGH BOOTS,"Flat knee high boots. Back pull tab. Rounded toe. 

Sole height: 1.6 inches (4 cm)",69.9,"['https://static.zara.net/photos///2023/I/1/1/p/3004/211/800/2/w/1920/3004211800_1_1_1.jpg?ts=1697800000772', 'https://static.zara.net/photos///2023/I/1/1/p/3004/211/800/2/w/1920/3004211800_2_1_1.jpg?ts=1697800000556', 'https://static.zara.net/photos///2023/I/1/1/p/3004/211/800/2/w/1920/3004211800_2_2_1.jpg?ts=1697800000726', 'https://static.zara.net/photos///2023/I/1/1/p/3004/211/800/2/w/1920/3004211800_2_3_1.jpg?ts=1697800000734', 'https://static.zara.net/photos///2024/V/1/1/p/3004/211/800/2/w/1920/3004211800_6_1_1.jpg?ts=1705338155051', 'https://static.zara.net/photos///2024/V/1/1/p/3004/211/800/2/w/1920/3004211800_6_2_1.jpg?ts=1705338155314', 'https://static.zara.net/photos///2024/V/1/1/p/3004/211/800/2/w/1920/3004211800_6_3_1.jpg?ts=1705338155061', 'https://static.zara.net/photos///2024/V/1/1/p/3004/211/800/2/w/1920/3004211800_6_4_1.jpg?ts=1705338155040', 'https://static.zara.net/photos///2024/V/1/1/p/3004/211/800/2/w/1920/3004211800_6_5_1.jpg?ts=1705338155004']",shoes,WOMAN
319166641-020-35,HEART DETAIL LACE UP SANDALS,"Heeled sandals. Thin front straps. Heart-shaped piece detail at front. Tied closure.

Heel height: 3.5 inches (8.8 cm)",69.9,"['https://static.zara.net/photos///2024/V/1/1/p/3356/310/020/2/w/1920/3356310020_1_1_1.jpg?ts=1707297382839', 'https://static.zara.net/photos///2024/V/1/1/p/3356/310/020/2/3356310020_16_1_1/w/1920/poster.glb?ts=1707295213187', 'https://static.zara.net/photos///2024/V/1/1/p/3356/310/020/2/w/1920/3356310020_6_1_1.jpg?ts=1706546922718', 'https://static.zara.net/photos///2024/V/1/1/p/3356/310/020/2/w/1920/3356310020_6_2_1.jpg?ts=1706546922541', 'https://static.zara.net/photos///2024/V/1/1/p/3356/310/020/2/w/1920/3356310020_6_3_1.jpg?ts=1706546922846', 'https://static.zara.net/photos///2024/V/1/1/p/3356/310/020/2/w/1920/3356310020_6_4_1.jpg?ts=1706546922650', 'https://static.zara.net/photos///2024/V/1/1/p/3356/310/020/2/w/1920/3356310020_6_5_1.jpg?ts=1706546922754']",shoes,WOMAN
314769414-800-35,BUCKLED STRAP SLINGBACK SHOES,"Slingback heels. Thin buckled straps at front. Pointed toe.

Heel height: 2 inches (5 cm)",49.9,"['https://static.zara.net/photos///2023/I/1/1/p/1207/210/800/2/w/1920/1207210800_1_1_1.jpg?ts=1695384841755', 'https://static.zara.net/photos///2023/I/1/1/p/1207/210/800/2/w/1920/1207210800_6_1_1.jpg?ts=1701431318498', 'https://static.zara.net/photos///2023/I/1/1/p/1207/210/800/2/w/1920/1207210800_6_2_1.jpg?ts=1701431319110', 'https://static.zara.net/photos///2023/I/1/1/p/1207/210/800/2/w/1920/1207210800_6_3_1.jpg?ts=1701431379837', 'https://static.zara.net/photos///2023/I/1/1/p/1207/210/800/2/w/1920/1207210800_6_4_1.jpg?ts=1701431319035', 'https://static.zara.net/photos///2023/I/1/1/p/1207/210/800/2/w/1920/1207210800_6_5_1.jpg?ts=1701431319199']",shoes,WOMAN
311302760-800-35,BUCKLED STRAP HIGH HEELED SHOES,"Heeled pumps. Thin buckled straps at front. Pointed toe. 

Heel height: 3.5 inches (9 cm)",49.9,"['https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_1_1_1.jpg?ts=1701433034753', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_2_1_1.jpg?ts=1701433034793', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_15_2_1.jpg?ts=1701429664348', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_2_2_1.jpg?ts=1701433034752', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_2_3_1.jpg?ts=1701433034750', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_2_4_1.jpg?ts=1701433034996', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_6_1_1.jpg?ts=1701429664115', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_6_2_1.jpg?ts=1701429664446', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_6_3_1.jpg?ts=1701429664114', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_6_4_1.jpg?ts=1701429664277', 'https://static.zara.net/photos///2024/V/1/1/p/3252/310/800/2/w/1920/3252310800_6_5_1.jpg?ts=1701429664729']",shoes,WOMAN
311302837-800-35,LACE UP HEELED SHOES,"Slingback heels. Thin heel. Buckled ankle strap closure. Pointed toe.

Heel height: 3.5 inches (9 cm)",49.9,"['https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_1_1_1.jpg?ts=1700584926338', 'https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_2_1_1.jpg?ts=1700584926342', 'https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_2_2_1.jpg?ts=1700584926336', 'https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_2_3_1.jpg?ts=1700584926348', 'https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_6_1_1.jpg?ts=1706172882700', 'https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_6_2_1.jpg?ts=1706172882298', 'https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_6_3_1.jpg?ts=1706172882350', 'https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_6_4_1.jpg?ts=1706172882343', 'https://static.zara.net/photos///2024/V/1/1/p/2255/210/800/2/w/1920/2255210800_6_5_1.jpg?ts=1706172882576']",shoes,WOMAN
315231496-600-35,STRAPPY SLINGBACK SHOES,"Slingback pumps with thin straps. Buckle detail. Kitten heels.Back strap. 

Heel height: 2 inches (5 cm)",49.9,"['https://static.zara.net/photos///2024/V/1/1/p/1206/310/600/2/w/1920/1206310600_2_7_1.jpg?ts=1706903019373', 'https://static.zara.net/photos///2024/V/1/1/p/1206/310/600/2/w/1920/1206310600_6_1_1.jpg?ts=1704364919443', 'https://static.zara.net/photos///2024/V/1/1/p/1206/310/600/2/w/1920/1206310600_6_2_1.jpg?ts=1704364919450', 'https://static.zara.net/photos///2024/V/1/1/p/1206/310/600/2/w/1920/1206310600_6_3_1.jpg?ts=1704364919438', 'https://static.zara.net/photos///2024/V/1/1/p/1206/310/600/2/w/1920/1206310600_6_4_1.jpg?ts=1704364919423', 'https://static.zara.net/photos///2024/V/1/1/p/1206/310/600/2/w/1920/1206310600_6_5_1.jpg?ts=1704364919380', 'https://static.zara.net/photos///2024/V/1/1/p/1206/310/600/2/1206310600_16_1_1/w/1920/poster.glb?ts=1707332554251']",shoes,WOMAN
311287558-203-35,STRAPPY ANIMAL PRINT HEELED SHOES,"Open back high heel animal print shoes. Thin straps and buckled ankle strap. Pointed toe. 

Heel height: 3.7 inches (9.5 cm)",89.9,"['https://static.zara.net/photos///2024/V/1/1/p/3201/310/203/2/3201310203_16_1_1/w/1920/poster.glb?ts=1707342515714', 'https://static.zara.net/photos///2024/V/1/1/p/3201/310/203/2/w/1920/3201310203_15_1_1.jpg?ts=1707248562590', 'https://static.zara.net/photos///2024/V/1/1/p/3201/310/203/2/w/1920/3201310203_6_1_1.jpg?ts=1707475171827', 'https://static.zara.net/photos///2024/V/1/1/p/3201/310/203/2/w/1920/3201310203_6_2_1.jpg?ts=1707475171967', 'https://static.zara.net/photos///2024/V/1/1/p/3201/310/203/2/w/1920/3201310203_6_3_1.jpg?ts=1707475171888', 'https://static.zara.net/photos///2024/V/1/1/p/3201/310/203/2/w/1920/3201310203_6_4_1.jpg?ts=1707475171921', 'https://static.zara.net/photos///2024/V/1/1/p/3201/310/203/2/w/1920/3201310203_6_5_1.jpg?ts=1707475171752']",shoes,WOMAN
311307601-800-35,FLAT SOFT LEATHER SHOES,"Soft leather flat shoes. Rounded toe. 

Sole height: 0.4 inches (1 cm)",89.9,"['https://static.zara.net/photos///2024/V/1/1/p/1512/310/800/2/w/1920/1512310800_1_1_1.jpg?ts=1707325179010', 'https://static.zara.net/photos///2024/V/1/1/p/1512/310/800/2/w/1920/1512310800_2_1_1.jpg?ts=1707325177611', 'https://static.zara.net/photos///2024/V/1/1/p/1512/310/800/2/1512310800_16_1_1/w/1920/poster.glb?ts=1707331211680', 'https://static.zara.net/photos///2024/V/1/1/p/1512/310/800/2/w/1920/1512310800_6_1_1.jpg?ts=1704704539066', 'https://static.zara.net/photos///2024/V/1/1/p/1512/310/800/2/w/1920/1512310800_6_2_1.jpg?ts=1704704539287', 'https://static.zara.net/photos///2024/V/1/1/p/1512/310/800/2/w/1920/1512310800_6_3_1.jpg?ts=1704704539146', 'https://static.zara.net/photos///2024/V/1/1/p/1512/310/800/2/w/1920/1512310800_6_4_1.jpg?ts=1704704539424', 'https://static.zara.net/photos///2024/V/1/1/p/1512/310/800/2/w/1920/1512310800_6_5_1.jpg?ts=1704704539257']",shoes,WOMAN
311302648-808-35,BOW TRIM METALLIC KITTEN HEEL SHOES,"Kitten heel shoes with metallic effect. Bow detail at front. Pointed toe. Back strap. 

Heel height: 1.6 inches (4 cm)",69.9,"['https://static.zara.net/photos///2024/V/1/1/p/1201/310/808/2/w/1920/1201310808_1_1_1.jpg?ts=1700657466149', 'https://static.zara.net/photos///2024/V/1/1/p/1201/310/808/2/w/1920/1201310808_2_1_1.jpg?ts=1700657581225', 'https://static.zara.net/photos///2024/V/1/1/p/1201/310/808/2/w/1920/1201310808_2_2_1.jpg?ts=1700657590952', 'https://static.zara.net/photos///2024/V/1/1/p/1201/310/808/2/w/1920/1201310808_6_1_1.jpg?ts=1702903873833', 'https://static.zara.net/photos///2024/V/1/1/p/1201/310/808/2/w/1920/1201310808_6_2_1.jpg?ts=1702903873922', 'https://static.zara.net/photos///2024/V/1/1/p/1201/310/808/2/w/1920/1201310808_6_3_1.jpg?ts=1702903873827', 'https://static.zara.net/photos///2024/V/1/1/p/1201/310/808/2/w/1920/1201310808_6_4_1.jpg?ts=1702903873872', 'https://static.zara.net/photos///2024/V/1/1/p/1201/310/808/2/w/1920/1201310808_6_5_1.jpg?ts=1702903873921']",shoes,WOMAN
311307524-800-35,KNEE HIGH HEELED MESH BOOTS,"Knee high boots in mesh fabric. Wide shaft. Pointed toe. 

Heel height: 2.6 inches (6.5 cm)",109.0,"['https://static.zara.net/photos///2024/V/1/1/p/3005/310/800/2/w/1920/3005310800_6_1_1.jpg?ts=1707754726060', 'https://static.zara.net/photos///2024/V/1/1/p/3005/310/800/2/w/1920/3005310800_6_2_1.jpg?ts=1707754726033', 'https://static.zara.net/photos///2024/V/1/1/p/3005/310/800/2/w/1920/3005310800_6_3_1.jpg?ts=1707754725986', 'https://static.zara.net/photos///2024/V/1/1/p/3005/310/800/2/w/1920/3005310800_6_4_1.jpg?ts=1707754725966', 'https://static.zara.net/photos///2024/V/1/1/p/3005/310/800/2/w/1920/3005310800_6_5_1.jpg?ts=1707754725984']",shoes,WOMAN
311297800-800-35,RHINESTONE STRAPPY HIGH HEELED SHOES,"High heel fabric pumps. Strap with rhinestones at instep. Pointed toe. Buckled ankle strap closure. 

Heel height: 2.8 inches (7 cm) 

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",49.9,"['https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_1_1_1.jpg?ts=1702456933027', 'https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_15_1_1.jpg?ts=1702476089151', 'https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_2_1_1.jpg?ts=1702456933060', 'https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_2_2_1.jpg?ts=1702456933722', 'https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_6_1_1.jpg?ts=1702476089037', 'https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_6_2_1.jpg?ts=1702476089077', 'https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_6_3_1.jpg?ts=1702476089438', 'https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_6_4_1.jpg?ts=1702476089058', 'https://static.zara.net/photos///2024/V/1/1/p/3204/310/800/2/w/1920/3204310800_6_5_1.jpg?ts=1702476089086']",shoes,WOMAN
276620932-098-35,FAUX PATENT LEATHER HEELED SHOES,"Heeled faux patent leather shoes. Mid-height heel. Pointed toe.

Heel height: 2.4 inches (6 cm)",19.99,"['https://static.zara.net/photos///2023/I/1/1/p/2235/210/098/2/w/1920/2235210098_6_1_1.jpg?ts=1704212504948', 'https://static.zara.net/photos///2023/I/1/1/p/2235/210/098/2/w/1920/2235210098_6_2_1.jpg?ts=1704212505160', 'https://static.zara.net/photos///2023/I/1/1/p/2235/210/098/2/w/1920/2235210098_6_3_1.jpg?ts=1704212504970', 'https://static.zara.net/photos///2023/I/1/1/p/2235/210/098/2/w/1920/2235210098_6_4_1.jpg?ts=1704212505163', 'https://static.zara.net/photos///2023/I/1/1/p/2235/210/098/2/w/1920/2235210098_6_5_1.jpg?ts=1704212505169']",shoes,WOMAN
315747296-800-35,ANIMAL PRINT SLINGBACK HEELS,"Animal print heeled slingbacks. Buckled ankle strap closure. Pointed toe.

Heel height: 3.7 inches (9.5 cm)

AIRFIT®. Flexible technical sole made of latex foam designed to offer increased comfort.",49.9,"['https://static.zara.net/photos///2023/I/1/1/p/2212/210/800/2/w/1920/2212210800_1_1_1.jpg?ts=1692187515342', 'https://static.zara.net/photos///2023/I/1/1/p/2212/210/800/2/w/1920/2212210800_2_1_1.jpg?ts=1692187515308', 'https://static.zara.net/photos///2023/I/1/1/p/2212/210/800/2/w/1920/2212210800_2_2_1.jpg?ts=1692187515824', 'https://static.zara.net/photos///2023/I/1/1/p/2212/210/800/2/w/1920/2212210800_2_3_1.jpg?ts=1692187515341', 'https://static.zara.net/photos///2024/V/1/1/p/2212/210/800/2/2212210800_16_1_1/w/1920/poster.glb?ts=1705406913842', 'https://static.zara.net/photos///2024/V/1/1/p/2212/210/800/2/w/1920/2212210800_6_1_1.jpg?ts=1704890745825', 'https://static.zara.net/photos///2024/V/1/1/p/2212/210/800/2/w/1920/2212210800_6_2_1.jpg?ts=1704890745506', 'https://static.zara.net/photos///2024/V/1/1/p/2212/210/800/2/w/1920/2212210800_6_3_1.jpg?ts=1704890745575', 'https://static.zara.net/photos///2024/V/1/1/p/2212/210/800/2/w/1920/2212210800_6_4_1.jpg?ts=1704890745807', 'https://static.zara.net/photos///2024/V/1/1/p/2212/210/800/2/w/1920/2212210800_6_5_1.jpg?ts=1704890745611']",shoes,WOMAN
311302682-203-35,ANIMAL PRINT COWBOY BOOTS,"Knee high cowboy boots. Animal print. Pointed toe. 

Heel height: 1.8 inches (4.5 cm)",79.9,"['https://static.zara.net/photos///2024/V/1/1/p/3004/310/203/2/3004310203_16_1_1/w/1920/poster.glb?ts=1707127638172', 'https://static.zara.net/photos///2024/V/1/1/p/3004/310/203/2/w/1920/3004310203_15_1_1.jpg?ts=1706879684538', 'https://static.zara.net/photos///2024/V/1/1/p/3004/310/203/2/w/1920/3004310203_6_1_1.jpg?ts=1706879684213', 'https://static.zara.net/photos///2024/V/1/1/p/3004/310/203/2/w/1920/3004310203_6_2_1.jpg?ts=1706879684792', 'https://static.zara.net/photos///2024/V/1/1/p/3004/310/203/2/w/1920/3004310203_6_3_1.jpg?ts=1706879684110', 'https://static.zara.net/photos///2024/V/1/1/p/3004/310/203/2/w/1920/3004310203_6_4_1.jpg?ts=1706879684616', 'https://static.zara.net/photos///2024/V/1/1/p/3004/310/203/2/w/1920/3004310203_6_5_1.jpg?ts=1706879683847']",shoes,WOMAN
